Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013
Saudi Arabia,SAU,Asia,Index Coverage Indicators,Permanent cropland (% of land area),0.10,0.11,0.11,0.11,0.11,,
Saudi Arabia,SAU,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Saudi Arabia,SAU,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Total microinsurance coverage,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Credit life coverage,,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Health coverage,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Accident coverage,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Property coverage,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Agriculture coverage,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Health coverage ratio,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Accident coverage ratio,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Property coverage ratio,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Saudi Arabia,SAU,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Saudi Arabia,SAU,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.00,
Saudi Arabia,SAU,Asia,Poverty,Income share held by lowest 20%,,,,,,,
Saudi Arabia,SAU,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Saudi Arabia,SAU,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Saudi Arabia,SAU,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Saudi Arabia,SAU,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Saudi Arabia,SAU,Asia,Poverty,GINI index,,,,,,,
Saudi Arabia,SAU,Asia,Poverty,"Life expectancy at birth, female",75.78,76.49,76.72,76.94,77.16,77.37,
Saudi Arabia,SAU,Asia,Poverty,"Life expectancy at birth, male",72.19,72.87,73.09,73.30,73.51,73.71,
Saudi Arabia,SAU,Asia,Poverty,"Life expectancy at birth, total",73.94,74.64,74.86,75.08,75.29,75.50,
Saudi Arabia,SAU,Asia,Poverty,"Physicians (per 1,000 people)",,0.94,0.77,0.94,,,
Senegal,SEN,Africa,Demographics,Population (Total),11270826.00,12238791.00,12586827.00,12950564.00,13330737.00,13726021.00,
Senegal,SEN,Africa,Demographics,Population ages 15-64 (% of total),52.74,53.10,53.19,53.27,53.35,53.44,
Senegal,SEN,Africa,Demographics,Population density (people per sq. km of land area),58.54,63.57,65.38,67.27,69.24,71.29,
Senegal,SEN,Africa,Demographics,Population growth (annual %),2.73,2.77,2.80,2.85,2.89,2.92,
Senegal,SEN,Africa,Demographics,Urban population (% of total),41.12,41.80,42.03,42.25,42.56,42.87,
Senegal,SEN,Africa,Development,Human Development Index,0.44,0.46,0.46,0.47,0.47,0.47,
Senegal,SEN,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,38.67,,,,
Senegal,SEN,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,61.81,,,,
Senegal,SEN,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,49.70,,,,
Senegal,SEN,Africa,Economy,GDP (current US$),8707015064.00,13386346543.00,12812994670.00,12932427724.00,14440676498.00,14045759802.00,
Senegal,SEN,Africa,Economy,GDP growth (annual %),5.62,3.68,2.42,4.27,2.07,3.45,
Senegal,SEN,Africa,Economy,GDP per capita (current US$),772.53,1093.76,1017.97,998.60,1083.26,1023.29,
Senegal,SEN,Africa,Finance,Commercial_deposit_accounts_2010,,,,109.35,,,
Senegal,SEN,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0.00,,,
Senegal,SEN,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.00,,,
Senegal,SEN,Africa,Finance,MFI_deposit_accounts_2010,,,,96.72,,,
Senegal,SEN,Africa,Finance,Remittances received (US$),,,,,667.00,,
Senegal,SEN,Africa,Finance,Number_of_MFIs_2011,,,,,16.00,,
Senegal,SEN,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,350297.00,,
Senegal,SEN,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,400863292.00,,
Senegal,SEN,Africa,Health,External resources for health (% of total expenditure on health),21.72,17.22,18.90,22.87,16.77,19.12,
Senegal,SEN,Africa,Health,Health expenditure per capita (current US$),41.37,53.98,48.73,47.79,54.09,51.20,
Senegal,SEN,Africa,Health,"Health expenditure, private (% of GDP)",2.37,2.41,2.25,2.20,2.20,2.19,
Senegal,SEN,Africa,Health,"Health expenditure, public (% of GDP)",2.99,2.53,2.56,2.61,2.79,2.77,
Senegal,SEN,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),77.37,76.03,77.41,77.41,77.41,77.41,
Senegal,SEN,Africa,Health,"Under-5 mortality rate (per 1,000)",99.00,77.30,71.50,66.80,63.00,59.60,
Senegal,SEN,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",420.00,,,360.00,,,
Senegal,SEN,Africa,Health,"Life expectancy at birth, female",62.12,63.66,64.02,64.30,64.51,64.69,
Senegal,SEN,Africa,Health,"Life expectancy at birth, male",59.06,60.80,61.18,61.46,61.65,61.79,
Senegal,SEN,Africa,Health,"Life expectancy at birth, total",60.55,62.19,62.56,62.84,63.04,63.20,
Senegal,SEN,Africa,Health,"Physicians (per 1,000 people)",,0.06,,0.06,,,
Senegal,SEN,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.26,0.28,0.29,0.29,0.29,,
Senegal,SEN,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,0.00,,,
Senegal,SEN,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,7377.00,,,
Senegal,SEN,Africa,Microinsurance,Total microinsurance coverage,616604.00,346764.00,,,744045.00,,
Senegal,SEN,Africa,Microinsurance,Credit life coverage,0.00,91423.00,,,134803.00,,
Senegal,SEN,Africa,Microinsurance,Life coverage (excluding credit life),40604.00,,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Life and accident coverage (excluding credit life),40604.00,0.00,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Health coverage,576000.00,266351.00,,,609182.00,,
Senegal,SEN,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Property coverage,0.00,0.00,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Agriculture coverage,,0.00,,,60.00,,
Senegal,SEN,Africa,Microinsurance,Total microinsurance coverage ratio,5.67,2.94,,,5.98,,
Senegal,SEN,Africa,Microinsurance,Credit life coverage ratio,0.00,0.78,,,1.08,,
Senegal,SEN,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.37,,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.37,0.00,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Health coverage ratio,5.30,2.26,,,4.90,,
Senegal,SEN,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Property coverage ratio,0.00,0.00,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
Senegal,SEN,Africa,Microinsurance,Total Gross Premium (USD),,,,,8907297.75,,
Senegal,SEN,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,1258290.34,,
Senegal,SEN,Africa,Poverty,Income share held by lowest 20%,6.22,,,,6.05,,
Senegal,SEN,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),60.36,,,,55.22,,
Senegal,SEN,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),48.30,,,,46.70,,
Senegal,SEN,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),58.80,,,,57.10,,
Senegal,SEN,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),33.60,,,,33.10,,
Senegal,SEN,Africa,Poverty,GINI index,39.19,,,,40.30,,
Senegal,SEN,Africa,Poverty,"Life expectancy at birth, female",62.12,63.66,64.02,64.30,64.51,64.69,
Senegal,SEN,Africa,Poverty,"Life expectancy at birth, male",59.06,60.80,61.18,61.46,61.65,61.79,
Senegal,SEN,Africa,Poverty,"Life expectancy at birth, total",60.55,62.19,62.56,62.84,63.04,63.20,
Senegal,SEN,Africa,Poverty,"Physicians (per 1,000 people)",,0.06,,0.06,,,
Seychelles,SYC,Africa,Demographics,Population (Total),82900.00,86956.00,87298.00,89770.00,87441.00,88303.00,
Seychelles,SYC,Africa,Demographics,Population ages 15-64 (% of total),68.14,69.64,69.91,70.09,70.19,70.18,
Seychelles,SYC,Africa,Demographics,Population density (people per sq. km of land area),180.22,189.03,189.78,195.15,190.09,191.96,
Seychelles,SYC,Africa,Demographics,Population growth (annual %),0.48,2.24,0.39,2.79,-2.63,0.98,
Seychelles,SYC,Africa,Demographics,Urban population (% of total),51.61,52.58,52.91,53.24,53.62,54.01,
Seychelles,SYC,Africa,Development,Human Development Index,0.78,0.79,0.80,0.80,0.80,0.81,
Seychelles,SYC,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,92.26,,
Seychelles,SYC,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,91.41,,
Seychelles,SYC,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,91.84,,
Seychelles,SYC,Africa,Economy,GDP (current US$),919103262.00,967211974.90,847424851.50,969973774.80,1074584860.00,1128753721.00,
Seychelles,SYC,Africa,Economy,GDP growth (annual %),9.01,-2.14,-1.11,5.95,7.92,2.81,
Seychelles,SYC,Africa,Economy,GDP per capita (current US$),11086.89,11123.00,9707.27,10805.10,12289.26,12782.73,
Seychelles,SYC,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,
Seychelles,SYC,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Seychelles,SYC,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Seychelles,SYC,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,
Seychelles,SYC,Africa,Finance,Remittances received (US$),,,,,,,
Seychelles,SYC,Africa,Finance,Number_of_MFIs_2011,,,,,,,
Seychelles,SYC,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Seychelles,SYC,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Seychelles,SYC,Africa,Health,External resources for health (% of total expenditure on health),0.99,0.41,6.50,6.23,8.74,7.58,
Seychelles,SYC,Africa,Health,Health expenditure per capita (current US$),423.46,289.10,249.77,394.04,412.89,520.98,
Seychelles,SYC,Africa,Health,"Health expenditure, private (% of GDP)",0.28,0.23,0.22,0.38,0.18,0.31,
Seychelles,SYC,Africa,Health,"Health expenditure, public (% of GDP)",3.73,2.45,2.45,3.31,3.39,4.35,
Seychelles,SYC,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),97.24,70.99,67.70,38.14,88.21,35.43,
Seychelles,SYC,Africa,Health,"Under-5 mortality rate (per 1,000)",13.90,13.80,13.70,13.60,13.30,13.10,
Seychelles,SYC,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",,,,,,,
Seychelles,SYC,Africa,Health,"Life expectancy at birth, female",,,,,,78.00,
Seychelles,SYC,Africa,Health,"Life expectancy at birth, male",,,,,,67.70,
Seychelles,SYC,Africa,Health,"Life expectancy at birth, total",,,,,,72.72,
Seychelles,SYC,Africa,Health,"Physicians (per 1,000 people)",,,,,,,
Seychelles,SYC,Africa,Index Coverage Indicators,Permanent cropland (% of land area),6.52,4.35,4.35,4.35,4.35,,
Seychelles,SYC,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,0.00,,,
Seychelles,SYC,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,7860.00,,,
Seychelles,SYC,Africa,Microinsurance,Total microinsurance coverage,,4000.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Credit life coverage,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Life coverage (excluding credit life),,,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Life and accident coverage (excluding credit life),,4000.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Health coverage,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Accident coverage,,,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Property coverage,,4000.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Agriculture coverage,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Total microinsurance coverage ratio,,4.60,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Credit life coverage ratio,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Life coverage ratio (excluding credit life),,,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),,4.60,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Health coverage ratio,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Accident coverage ratio,,,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Property coverage ratio,,4.60,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
Seychelles,SYC,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Seychelles,SYC,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Seychelles,SYC,Africa,Poverty,Income share held by lowest 20%,,,,,,,
Seychelles,SYC,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Seychelles,SYC,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Seychelles,SYC,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Seychelles,SYC,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Seychelles,SYC,Africa,Poverty,GINI index,,,,,,,
Seychelles,SYC,Africa,Poverty,"Life expectancy at birth, female",,,,,,78.00,
Seychelles,SYC,Africa,Poverty,"Life expectancy at birth, male",,,,,,67.70,
Seychelles,SYC,Africa,Poverty,"Life expectancy at birth, total",,,,,,72.72,
Seychelles,SYC,Africa,Poverty,"Physicians (per 1,000 people)",,,,,,,
Sierra Leone,SLE,Africa,Demographics,Population (Total),5119895.00,5532139.00,5641182.00,5751976.00,5865491.00,5978727.00,
Sierra Leone,SLE,Africa,Demographics,Population ages 15-64 (% of total),54.89,55.05,55.15,55.28,55.44,55.65,
Sierra Leone,SLE,Africa,Demographics,Population density (people per sq. km of land area),71.49,77.24,78.77,80.31,81.90,83.48,
Sierra Leone,SLE,Africa,Demographics,Population growth (annual %),3.82,2.12,1.95,1.94,1.95,1.91,
Sierra Leone,SLE,Africa,Demographics,Urban population (% of total),37.26,38.23,38.55,38.88,39.26,39.64,
Sierra Leone,SLE,Africa,Development,Human Development Index,0.32,0.34,0.34,0.35,0.35,0.36,
Sierra Leone,SLE,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,32.63,,
Sierra Leone,SLE,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,54.65,,
Sierra Leone,SLE,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,43.28,,
Sierra Leone,SLE,Africa,Economy,GDP (current US$),1627853086.00,2504381637.00,2454531383.00,2575466372.00,2938747215.00,3796030045.00,
Sierra Leone,SLE,Africa,Economy,GDP growth (annual %),4.33,5.32,3.25,5.44,6.03,15.22,
Sierra Leone,SLE,Africa,Economy,GDP per capita (current US$),317.95,452.70,435.11,447.75,501.02,634.92,
Sierra Leone,SLE,Africa,Finance,Commercial_deposit_accounts_2010,,,,98.62,,,
Sierra Leone,SLE,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0.00,,,
Sierra Leone,SLE,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.00,,,
Sierra Leone,SLE,Africa,Finance,MFI_deposit_accounts_2010,,,,0.00,,,
Sierra Leone,SLE,Africa,Finance,Remittances received (US$),,,,,168.00,,
Sierra Leone,SLE,Africa,Finance,Number_of_MFIs_2011,,,,,3.00,,
Sierra Leone,SLE,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,32955.00,,
Sierra Leone,SLE,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,4289851.00,,
Sierra Leone,SLE,Africa,Health,External resources for health (% of total expenditure on health),9.67,10.25,22.78,26.80,18.20,13.16,
Sierra Leone,SLE,Africa,Health,Health expenditure per capita (current US$),50.52,64.09,73.54,69.09,81.72,95.74,
Sierra Leone,SLE,Africa,Health,"Health expenditure, private (% of GDP)",13.26,12.40,14.73,13.06,13.67,12.58,
Sierra Leone,SLE,Africa,Health,"Health expenditure, public (% of GDP)",2.63,1.76,2.17,2.37,2.64,2.50,
Sierra Leone,SLE,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),88.65,97.58,82.72,91.39,91.40,91.38,
Sierra Leone,SLE,Africa,Health,"Under-5 mortality rate (per 1,000)",215.60,202.60,197.70,192.60,187.20,181.60,
Sierra Leone,SLE,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",1600.00,,,1200.00,,,
Sierra Leone,SLE,Africa,Health,"Life expectancy at birth, female",42.49,44.24,44.65,44.99,45.27,45.52,
Sierra Leone,SLE,Africa,Health,"Life expectancy at birth, male",41.81,43.91,44.36,44.70,44.95,45.15,
Sierra Leone,SLE,Africa,Health,"Life expectancy at birth, total",42.15,44.07,44.50,44.84,45.10,45.33,
Sierra Leone,SLE,Africa,Health,"Physicians (per 1,000 people)",,0.02,,0.02,,,
Sierra Leone,SLE,Africa,Index Coverage Indicators,Permanent cropland (% of land area),1.88,1.88,1.88,1.88,1.88,,
Sierra Leone,SLE,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,3.00,,,
Sierra Leone,SLE,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,361.00,,,
Sierra Leone,SLE,Africa,Microinsurance,Total microinsurance coverage,0.00,,,,1210.00,,
Sierra Leone,SLE,Africa,Microinsurance,Credit life coverage,0.00,,,,1210.00,,
Sierra Leone,SLE,Africa,Microinsurance,Life coverage (excluding credit life),0.00,,,,1210.00,,
Sierra Leone,SLE,Africa,Microinsurance,Life and accident coverage (excluding credit life),0.00,,,,1210.00,,
Sierra Leone,SLE,Africa,Microinsurance,Health coverage,0.00,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Property coverage,0.00,,,,1210.00,,
Sierra Leone,SLE,Africa,Microinsurance,Agriculture coverage,,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Total microinsurance coverage ratio,0.00,,,,0.02,,
Sierra Leone,SLE,Africa,Microinsurance,Credit life coverage ratio,0.00,,,,0.02,,
Sierra Leone,SLE,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.02,,
Sierra Leone,SLE,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,,,,0.02,,
Sierra Leone,SLE,Africa,Microinsurance,Health coverage ratio,0.00,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Property coverage ratio,0.00,,,,0.02,,
Sierra Leone,SLE,Africa,Microinsurance,Agriculture coverage ratio,,,,,0.00,,
Sierra Leone,SLE,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Sierra Leone,SLE,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Sierra Leone,SLE,Africa,Poverty,Income share held by lowest 20%,,,,,7.81,,
Sierra Leone,SLE,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,79.56,,
Sierra Leone,SLE,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,52.90,,
Sierra Leone,SLE,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,66.10,,
Sierra Leone,SLE,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,31.20,,
Sierra Leone,SLE,Africa,Poverty,GINI index,,,,,35.35,,
Sierra Leone,SLE,Africa,Poverty,"Life expectancy at birth, female",42.49,44.24,44.65,44.99,45.27,45.52,
Sierra Leone,SLE,Africa,Poverty,"Life expectancy at birth, male",41.81,43.91,44.36,44.70,44.95,45.15,
Sierra Leone,SLE,Africa,Poverty,"Life expectancy at birth, total",42.15,44.07,44.50,44.84,45.10,45.33,
Sierra Leone,SLE,Africa,Poverty,"Physicians (per 1,000 people)",,0.02,,0.02,,,
Solomon Islands,SLB,Oceania,Demographics,Population (Total),469306.00,503541.00,514964.00,526447.00,537997.00,549598.00,
Solomon Islands,SLB,Oceania,Demographics,Population ages 15-64 (% of total),55.71,55.79,55.85,55.95,56.10,56.28,
Solomon Islands,SLB,Oceania,Demographics,Population density (people per sq. km of land area),16.77,17.99,18.40,18.81,19.22,19.64,
Solomon Islands,SLB,Oceania,Demographics,Population growth (annual %),2.48,2.29,2.24,2.21,2.17,2.13,
Solomon Islands,SLB,Oceania,Demographics,Urban population (% of total),17.81,19.13,19.57,20.01,20.46,20.92,
Solomon Islands,SLB,Oceania,Development,Human Development Index,0.51,0.52,0.52,0.52,0.53,0.53,
Solomon Islands,SLB,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Solomon Islands,SLB,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Solomon Islands,SLB,Oceania,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Solomon Islands,SLB,Oceania,Economy,GDP (current US$),413909879.30,645796657.50,601299089.80,678625481.70,866672433.30,1008424232.00,
Solomon Islands,SLB,Oceania,Economy,GDP growth (annual %),5.42,7.30,-1.20,7.00,9.00,3.90,
Solomon Islands,SLB,Oceania,Economy,GDP per capita (current US$),881.96,1282.51,1167.65,1289.07,1610.92,1834.84,
Solomon Islands,SLB,Oceania,Finance,Commercial_deposit_accounts_2010,,,,,,,
Solomon Islands,SLB,Oceania,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Solomon Islands,SLB,Oceania,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Solomon Islands,SLB,Oceania,Finance,MFI_deposit_accounts_2010,,,,,,,
Solomon Islands,SLB,Oceania,Finance,Remittances received (US$),,,,,,,
Solomon Islands,SLB,Oceania,Finance,Number_of_MFIs_2011,,,,,,,
Solomon Islands,SLB,Oceania,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Solomon Islands,SLB,Oceania,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Solomon Islands,SLB,Oceania,Health,External resources for health (% of total expenditure on health),35.36,31.75,33.18,36.34,48.74,52.30,
Solomon Islands,SLB,Oceania,Health,Health expenditure per capita (current US$),69.10,71.93,91.49,94.87,123.50,147.62,
Solomon Islands,SLB,Oceania,Health,"Health expenditure, private (% of GDP)",0.46,0.41,0.43,0.41,0.25,0.31,
Solomon Islands,SLB,Oceania,Health,"Health expenditure, public (% of GDP)",7.37,5.20,7.41,6.95,7.41,7.74,
Solomon Islands,SLB,Oceania,Health,Out-of-pocket health expenditure (% of private expenditure on health),56.70,56.70,56.70,56.70,56.70,56.70,
Solomon Islands,SLB,Oceania,Health,"Under-5 mortality rate (per 1,000)",35.50,34.40,33.70,32.80,32.00,31.10,
Solomon Islands,SLB,Oceania,Health,"Maternal mortality ratio (per 100,000 live births)",170.00,,,140.00,,,
Solomon Islands,SLB,Oceania,Health,"Life expectancy at birth, female",67.09,67.96,68.20,68.45,68.69,68.93,
Solomon Islands,SLB,Oceania,Health,"Life expectancy at birth, male",64.09,65.23,65.51,65.75,65.96,66.15,
Solomon Islands,SLB,Oceania,Health,"Life expectancy at birth, total",65.55,66.56,66.83,67.07,67.29,67.51,
Solomon Islands,SLB,Oceania,Health,"Physicians (per 1,000 people)",0.19,,0.22,0.22,,,
Solomon Islands,SLB,Oceania,Index Coverage Indicators,Permanent cropland (% of land area),2.32,2.32,2.32,2.32,2.32,,
Solomon Islands,SLB,Oceania,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Solomon Islands,SLB,Oceania,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Total microinsurance coverage,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Credit life coverage,,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Health coverage,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Accident coverage,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Property coverage,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Agriculture coverage,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Total microinsurance coverage ratio,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Credit life coverage ratio,,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Health coverage ratio,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Accident coverage ratio,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Property coverage ratio,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Solomon Islands,SLB,Oceania,Microinsurance,Total Gross Premium (USD),,,,,,,
Solomon Islands,SLB,Oceania,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.00,
Solomon Islands,SLB,Oceania,Poverty,Income share held by lowest 20%,,,,,,,
Solomon Islands,SLB,Oceania,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Solomon Islands,SLB,Oceania,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Solomon Islands,SLB,Oceania,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Solomon Islands,SLB,Oceania,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Solomon Islands,SLB,Oceania,Poverty,GINI index,,,,,,,
Solomon Islands,SLB,Oceania,Poverty,"Life expectancy at birth, female",67.09,67.96,68.20,68.45,68.69,68.93,
Solomon Islands,SLB,Oceania,Poverty,"Life expectancy at birth, male",64.09,65.23,65.51,65.75,65.96,66.15,
Solomon Islands,SLB,Oceania,Poverty,"Life expectancy at birth, total",65.55,66.56,66.83,67.07,67.29,67.51,
